id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30048716,"Come live in, Brooklyn",225749624,Jonathan,Brooklyn,Bedford-Stuyvesant,40.69233,0.0,Private room,70,1,1,2018-12-01,0.14,1,0
30049755,"Bright, spacious and comfortable with open view",5326571,Ines,Queens,Ditmars Steinway,40.77751,0.0,Private room,85,2,2,2019-05-31,0.29,2,278
30057380,Brooklyn Bed and Breakfast next to Prospect Park,14022130,Farah,Brooklyn,Prospect-Lefferts Gardens,40.65646,0.0,Entire home/apt,115,2,1,2018-12-26,0.15,1,0
30059270,Beautiful 1 bedroom in Ridgewood's heart.,225891200,Judit,Queens,Ridgewood,40.70947,0.0,Private room,75,2,0,2019-06-23,0.72,1,0
30059328,Two Blocks from Washington Square Park!!,41194120,Melissa,Manhattan,Greenwich Village,40.72978,0.0,Entire home/apt,275,1,4,2019-05-26,0.61,1,0
30059491,Cozy Brooklyn Nook,46093850,Caroline,Brooklyn,Bedford-Stuyvesant,40.68137,0.0,Private room,100,1,2,2018-12-29,0.26,1,311
30059579,Night away,157093664,Zulema,Queens,St. Albans,40.69866,0.0,Private room,59,1,0,2019-06-23,0.72,2,365
30060150,Private room in trendy neighborhood,129902279,Catalina,Brooklyn,Sunset Park,40.65977,0.0,Private room,40,8,7,2019-06-12,0.96,1,66
30060474,Largest High Ceiling Furnished Room in Bushwick,29765186,Raoul&Nats,Brooklyn,Bedford-Stuyvesant,40.6972,0.0,Private room,75,2,6,2019-06-14,0.86,1,84
30060926,3bdrm cozy attic 15 mins from jfk & Belmont track,160940380,Adeola,Queens,St. Albans,40.69869,0.0,Entire home/apt,250,3,4,2019-06-09,0.63,3,348
30062210,Cozy Four Twenty Friendly Bedroom in Brooklyn,225913497,Mamadou,Brooklyn,Bedford-Stuyvesant,40.67966,0.0,Private room,28,3,1,2019-01-01,0.16,1,0
30062344,Peaceful Greenpoint  sanctuary,49290775,Wira,Brooklyn,Greenpoint,40.73561,0.0,Entire home/apt,150,3,3,2019-04-13,0.48,1,42
30062478,Chelsea Hudson yards Highline adorable apartment,225913271,Kristie,Manhattan,Chelsea,40.7507,0.0,Entire home/apt,170,3,6,2019-06-30,0.84,1,170
30062776,"Center of Flushing, Queens,  Near Sheraton Hotel",169472089,Betty,Queens,Flushing,40.76079,0.0,Private room,90,3,1,2019-01-06,0.16,2,90
30063499,Large room w private bath <10 mins to Main St!,188575380,Nina,Queens,Flushing,40.76068,0.0,Private room,66,2,19,2019-06-24,2.73,1,312
30063808,Williamsburg Full-Floor Vintage Loft,16072607,Matthew,Brooklyn,Williamsburg,40.70901,0.0,Entire home/apt,300,4,2,2019-04-20,0.32,1,161
30064021,Modern Harlem Haven,225926055,Stacie,Manhattan,Harlem,40.82199,0.0,Entire home/apt,120,5,1,2019-01-02,0.16,1,0
30064378,Entire 1- Bedroom Apt. in the Heart of Astoria.,148298029,Jennifer,Queens,Astoria,40.76529,0.0,Entire home/apt,103,5,1,2019-01-01,0.16,1,0
30064760,Spacious Sunny Bedroom in Bushwick/Ridgewood,12625398,Marcela,Queens,Ridgewood,40.70581,0.0,Private room,43,2,4,2019-04-21,0.55,1,0
30064922,Luxury Bay Ridge Rentals,225930875,Emad,Brooklyn,Bay Ridge,40.62951,0.0,Entire home/apt,165,7,0,2019-06-23,0.72,1,126
30065004,Charles' Chillspot 2guests/ min per stay,225933854,Charles,Queens,Briarwood,40.70742,0.0,Entire home/apt,55,1,11,2019-07-02,1.42,1,40
30065172,"Bedroom in cosy apt in Williamsburg, Brooklyn",49546136,Victoire,Brooklyn,Williamsburg,40.71235,0.0,Private room,79,4,0,2019-06-23,0.72,1,0
30065947,Comfortable room with private entrance,4460107,Julia,Brooklyn,Greenpoint,40.72745,0.0,Entire home/apt,85,3,4,2019-02-23,0.53,1,0
30066865,Lovely new Renovation  Stylish apartment 2 floor,212147885,Alisa,Brooklyn,Cypress Hills,40.6765,0.0,Entire home/apt,150,3,9,2019-05-26,1.27,2,179
30067209,Just for you,222054756,Dora,Queens,Rego Park,40.72637,0.0,Private room,60,3,1,2019-01-01,0.16,1,89
30069635,"Chic, spacious, private home away from home!",101367917,Colleen,Queens,Astoria,40.76589,0.0,Private room,150,2,4,2019-04-28,0.55,1,0
30070126,✩Prime Renovated 1/1 Apartment in Upper East Side✩,4968673,Sean,Manhattan,Upper East Side,40.76831,0.0,Entire home/apt,200,5,2,2019-05-26,0.68,1,71
30071646,Bright Spacious Brooklyn Room with Living Room,38250051,Carrie,Brooklyn,Sunset Park,40.65978,0.0,Private room,50,3,3,2019-04-07,0.43,1,0
30071822,"Entire Private 1 Bdrm, 1 Bath & 1000 SQFT Backyard",24864537,Jocelyn,Brooklyn,Prospect-Lefferts Gardens,40.65985,0.0,Entire home/apt,100,3,10,2019-06-21,1.32,1,25
30071866,Brooklyn based 1 bedroom apartment,22723123,Maximilian,Brooklyn,Downtown Brooklyn,40.69115,0.0,Entire home/apt,99,3,1,2019-04-28,0.41,1,31
30077994,GEM BnB Cozy Comfort 3 Br House near JFK,221764359,Graham,Queens,Springfield Gardens,40.66635,0.0,Entire home/apt,300,1,5,2019-05-26,0.66,1,154
30081034,Greenpoint Brooklyn,226035811,Samantha,Brooklyn,Greenpoint,40.72778,0.0,Private room,200,7,0,2019-06-23,0.72,1,0
30081150,"Huge Private Bedroom, Manhattan Washington Heights",3421779,Kfir,Manhattan,Washington Heights,40.83856,0.0,Private room,109,1,2,2018-12-15,0.29,1,270
30082958,NYC★GREATVALUE★STEPSFROMTRAIN★QUEENtempurpedicBED,73183897,Michael,Staten Island,Dongan Hills,40.58415,0.0,Entire home/apt,70,3,14,2019-07-06,1.81,1,51
30084221,"Live in the heart of East Village, Manhatan",44642799,Judith,Manhattan,East Village,40.72818,0.0,Entire home/apt,225,3,2,2019-01-03,0.31,1,0
30084269,Private Large Bedroom in Brooklyn,12171344,Marta,Brooklyn,Crown Heights,40.66655,0.0,Private room,85,2,7,2019-07-03,0.99,2,27
30085711,Elegant Park Slope 1b steps from Barclays,114043000,Jeff,Brooklyn,Park Slope,40.67989,0.0,Private room,120,2,12,2019-03-06,1.57,1,89
30085865,Cozy 1 bedroom apartment in Fort Greene,75479604,Alyssa,Brooklyn,Fort Greene,40.69473,0.0,Entire home/apt,175,1,1,2018-12-30,0.16,2,0
30086057,Spacious  Room / ✰ Prime Williamsburg ✰ / NYC,5179523,Max,Brooklyn,Williamsburg,40.71027,0.0,Private room,75,1,0,2019-06-23,0.72,3,43
30086617,4-person apartment in Upper East Side/East Harlem,187567357,Tim,Manhattan,East Harlem,40.7947,0.0,Entire home/apt,160,1,0,2019-06-23,0.72,1,0
30086862,Light Massive Sanctuary,224637257,Shep,Brooklyn,Flatbush,40.64544,0.0,Private room,95,2,3,2019-05-19,0.4,2,180
30087397,Beautiful and Cozy Space,35319788,Kiran,Manhattan,Upper West Side,40.80052,0.0,Private room,100,2,8,2019-04-27,1.06,1,0
30088291,Room in Sunny Prime Williamsburg Pad,218511630,Carlos,Brooklyn,Williamsburg,40.71465,0.0,Private room,75,2,11,2019-05-20,1.9,3,0
30088310,Private Bedroom in a Quintessential UWS Apartment,2723489,Leslie,Manhattan,Upper West Side,40.80055,0.0,Private room,80,2,3,2019-01-03,0.42,1,0
30088327,Lower East Side luxury one bedroom apartment,75404627,Nadia,Manhattan,Lower East Side,40.71022,0.0,Entire home/apt,195,3,14,2019-06-10,1.93,1,158
30088359,Spacious studio across from Morningside Park,10842596,Ruth,Manhattan,Morningside Heights,40.80218,0.0,Entire home/apt,100,1,24,2019-07-07,3.09,1,1
30088906,Safe and Sound Studio in the Big Apple,226088610,Cynthia,Manhattan,Upper East Side,40.76812,0.0,Entire home/apt,150,7,0,2019-06-23,0.72,1,365
30089134,NYC House rent,225616368,Jafor,Queens,Woodside,40.74217,0.0,Entire home/apt,136,2,17,2019-07-06,2.25,1,348
30089412,Private 2 bedroom apartment with outdoor space ..,156481014,Nyesha,Brooklyn,Clinton Hill,40.6819,0.0,Entire home/apt,250,2,16,2019-06-30,2.18,1,78
30089810,Private Room in Beautiful 3000 sq ft Loft!,14413778,Allegra,Manhattan,Nolita,40.72192,0.0,Private room,307,3,1,2018-11-22,0.13,2,363
30090198,"ENTIRE one-bedrm apartment. Cozy, chic, spacious!",17617821,Julie,Brooklyn,Crown Heights,40.67775,0.0,Entire home/apt,99,4,5,2019-06-10,0.77,1,23
30091592,Best view near Times Square,16768238,Julio Adrian,Manhattan,Hell's Kitchen,40.75975,0.0,Private room,215,2,0,2019-06-23,0.72,1,0
30091823,Cozy Soho Walk Up,122053964,Madeline,Manhattan,SoHo,40.72355,0.0,Entire home/apt,200,2,0,2019-06-23,0.72,1,0
30093042,Spacious 1BR close to the subway,15823232,Nicolas,Brooklyn,Crown Heights,40.67698,0.0,Private room,99,2,2,2019-03-03,0.29,3,78
30093843,Johns place,2286764,John,Queens,Woodside,40.75542,0.0,Entire home/apt,125,3,14,2019-06-13,2.05,1,42
30094586,"Stay for a day, or two (or +), totally up to you!",41326201,Crú,Queens,Ridgewood,40.69845,0.0,Private room,150,1,14,2019-06-30,1.89,1,89
30094688,Luxurious Brooklyn Office,225943653,Oswin,Brooklyn,Bedford-Stuyvesant,40.68515,0.0,Entire home/apt,151,1,1,2018-11-28,0.13,1,179
30094802,Very spacious 1 BR with lots of sunlight,15823232,Nicolas,Brooklyn,Crown Heights,40.6773,0.0,Private room,99,2,1,2019-05-21,0.6,3,84
30101954,Spacious bright bedroom in modern apartment,57755572,Georgia,Brooklyn,Greenpoint,40.73008,0.0,Private room,70,2,2,2019-01-05,0.27,1,0
30102118,Huge two bedroom in trendy Greenpoint,5743700,Joshua,Brooklyn,Greenpoint,40.72918,0.0,Entire home/apt,200,4,1,2018-12-26,0.15,1,0
30103232,Welcome to the private LOVE NEST in BUSHWICK!!!,9834068,Toni,Brooklyn,Bushwick,40.69726,0.0,Private room,50,2,19,2019-06-07,2.52,1,5
30104692,"Quiet apartment. Easy access to L, J/M/Z, G lines.",43089807,John,Brooklyn,Williamsburg,40.71318,0.0,Entire home/apt,149,2,20,2019-06-23,2.8,1,263
30105018,Bushwick Artist Loft in Converted Factory,226204224,Allyson,Brooklyn,Bushwick,40.6991,0.0,Private room,50,1,7,2018-12-30,0.93,1,0
30105022,SUNLIT PRIVATE ROOM,126449349,John,Manhattan,Lower East Side,40.71436,0.0,Private room,80,1,6,2019-06-19,0.77,2,151
30105086,Spacious and Bright West Village Studio,24524608,Ali,Manhattan,West Village,40.72975,0.0,Entire home/apt,170,2,9,2019-06-22,1.37,1,19
30105572,East Village Gem,951571,Georgie,Manhattan,East Village,40.72815,0.0,Entire home/apt,120,1,5,2019-06-30,0.65,1,191
30105773,Entire 1br. Kitchen and sleeping quarters.,4361061,Abrm,Queens,Astoria,40.77298,0.0,Entire home/apt,70,1,1,2019-01-01,0.16,2,2
30107262,Quint brownstone private entrance with spa on site,226205088,Robbin,Manhattan,Harlem,40.80324,0.0,Entire home/apt,125,2,12,2019-07-02,3.05,1,7
30108247,beautiful apt. in Chelsea w/ a doorman,7285648,Josh,Manhattan,Chelsea,40.74656,0.0,Private room,114,1,1,2019-01-01,0.16,3,0
30108978,Renovated Boutique Rough Luxe Apartment,36021544,Ricardo,Manhattan,Hell's Kitchen,40.76375,0.0,Entire home/apt,250,6,0,2019-06-23,0.72,1,87
30109128,"Chic Apartment in Financial District, Manhattan",9156492,Matei,Manhattan,Financial District,40.70701,0.0,Entire home/apt,114,1,6,2019-07-02,0.79,1,11
30109151,Large Open Brooklyn Loft,4445708,Kirsten,Brooklyn,Bedford-Stuyvesant,40.69137,0.0,Entire home/apt,118,2,6,2019-02-18,0.89,1,67
30109916,Entire Spacious Apt. with Comfy Queen Bed & WiFi,22694324,Greg,Bronx,Allerton,40.86975,0.0,Entire home/apt,75,1,7,2019-01-20,0.93,1,1
30110482,686 A home away from home,226250191,Shawn,Brooklyn,Brownsville,40.65239,0.0,Entire home/apt,130,2,20,2019-06-29,2.63,1,139
30112494,"Huge, super-clean and elegant!",225971717,Natalia,Manhattan,Harlem,40.8242,0.0,Entire home/apt,120,2,4,2018-12-16,0.53,1,0
30113079,Brooklyn Cosy Daybed,10809204,Mario,Brooklyn,Crown Heights,40.66844,0.0,Shared room,46,2,0,2019-06-23,0.72,1,0
30115354,Amazing apartment in the heart of Brooklyn,5918341,Mona,Brooklyn,Bedford-Stuyvesant,40.68446,0.0,Entire home/apt,149,3,14,2019-05-25,1.88,2,0
30120427,"2 blocks from train, Balcony, Free Parking!",50319699,Sharon,Queens,Astoria,40.77036,0.0,Entire home/apt,165,3,2,2019-05-06,0.27,1,0
30122576,Charming apartment in Manhattan.,48958233,Ana,Manhattan,Gramercy,40.73619,0.0,Entire home/apt,259,1,14,2019-04-23,1.92,2,0
30123494,Comfy modern appartment in hip Crown Heights,11869986,Christopher,Brooklyn,Crown Heights,40.67299,0.0,Entire home/apt,210,4,1,2019-01-01,0.16,1,0
30126274,Cute 1/1 Available for the Holidays in NYC!,216903925,Victoria,Manhattan,Washington Heights,40.8375,0.0,Entire home/apt,99,1,2,2019-01-07,0.31,1,0
30126658,Cozy stylish luxury... in the heart of Soho!!!,3562922,John,Manhattan,Nolita,40.72154,0.0,Entire home/apt,300,4,3,2019-05-28,0.48,1,97
30128559,"Brooklyn place with pool, gym and comfort",27668092,Aponte & Tat,Brooklyn,Bushwick,40.69412,0.0,Private room,70,3,8,2019-07-04,1.06,3,67
30128919,In the heart of the city!,226391260,Ahmad,Manhattan,Chelsea,40.74079,0.0,Entire home/apt,250,3,4,2019-06-28,0.63,1,49
30129482,Brooklyn Apartment,9962746,Tania,Brooklyn,Fort Greene,40.688,0.0,Entire home/apt,80,3,2,2019-05-12,0.32,1,107
30129493,"Wall St Condo with Gym, Lounge & a 360° Rooftop",24131677,Eve,Manhattan,Financial District,40.70636,0.0,Entire home/apt,240,7,14,2019-06-07,1.98,2,305
30129898,PRIME WILLIAMSBURG 1 BED APT- PRIVATE & SUNNY,45319780,Mia,Brooklyn,Williamsburg,40.70795,0.0,Entire home/apt,200,3,0,2019-06-23,0.72,1,0
30129959,Central Harlem Apartment,195452338,Jacob,Manhattan,Harlem,40.81112,0.0,Private room,100,3,2,2019-02-07,0.32,1,0
30130328,Charming Apartment in Wonderful Nolita,226381548,Joe,Manhattan,Nolita,40.72249,0.0,Entire home/apt,160,3,14,2019-05-19,1.98,1,0
30130331,"A brand new house in Little Neck, Queens",226402773,Paul,Queens,Douglaston,40.75466,0.0,Entire home/apt,178,5,14,2019-06-17,1.94,1,143
30130483,Great 1BR with Terrace near Times Square,215531390,Annie Veronique,Manhattan,Hell's Kitchen,40.76481,0.0,Entire home/apt,269,4,6,2019-06-12,0.92,1,43
30130572,Studio-like bedroom with private entrance and bath,2557167,Eric,Bronx,Claremont Village,40.83499,0.0,Private room,75,3,19,2019-06-03,2.59,1,109
30130941,4 Room 9 guest Apt in Brooklyn,226406882,Lizzy,Brooklyn,East Flatbush,40.65867,0.0,Entire home/apt,200,1,0,2019-06-23,0.72,3,87
30131273,Private shared space TV/WiFi included bus/train,226410935,Ninosca,Manhattan,Washington Heights,40.83815,0.0,Private room,40,3,23,2019-07-01,3.0,1,129
30131676,Elegant & Cozy Room in Hell's Kitchen,226414315,Erica,Manhattan,Hell's Kitchen,40.76802,0.0,Private room,130,2,5,2019-06-23,0.71,1,78
30131908,Private room in Upper East Side |Near Central Park,79194704,Fernanda,Manhattan,East Harlem,40.78721,0.0,Private room,99,1,1,2018-11-26,0.13,1,0
30132666,Sunny Room in Astoria,42870202,Greg,Queens,Astoria,40.75978,0.0,Private room,80,7,1,2018-12-17,0.15,1,8
30132711,"Spacious And Sunny Apartment, Private Roof Deck!",2446722,Amanda,Brooklyn,Bedford-Stuyvesant,40.69176,0.0,Entire home/apt,120,3,22,2019-06-24,3.07,1,16
30133020,Beautiful 1-BedroomApt in Midtown NYC Manhattan!,1813055,Moshe,Manhattan,Midtown,40.75876,0.0,Entire home/apt,162,1,0,2019-06-23,0.72,1,51
30133439,"Cozy, sunny room in best neighborhood - Chelsea",33529908,Michelle,Manhattan,Chelsea,40.74172,0.0,Private room,66,5,0,2019-06-23,0.72,1,5
30134087,Beautiful home in the heart of Manhattan.,83699356,Luke,Manhattan,NoHo,40.72746,0.0,Entire home/apt,150,6,0,2019-06-23,0.72,1,0
30134327,Large Studio near Lincoln Center,38334307,Missy,Manhattan,Upper West Side,40.77848,0.0,Entire home/apt,150,1,7,2018-12-31,0.95,1,0
30137792,Small cozy  private room near time square,215944788,Kay,Manhattan,Chelsea,40.74337,0.0,Private room,85,3,15,2019-03-17,2.13,3,1
30143717,"Bright, modern 2 bedroom oasis middle of Flatiron!",46068130,Laura,Manhattan,Flatiron District,40.7443,0.0,Entire home/apt,225,5,4,2019-06-04,0.54,2,1
30144241,Private Room in the Heart of Harlem,6480134,Johanna,Manhattan,Harlem,40.82293,0.0,Private room,70,4,8,2019-06-03,1.26,2,102
30144337,Brooklyn Condo w/ City Views,44434863,Johnathan,Brooklyn,Sunset Park,40.64564,0.0,Private room,75,1,1,2018-12-28,0.15,1,365
30144719,"Gorgeous, Huge Artist's Loft in Williamsburg",51364990,Jasper,Brooklyn,Williamsburg,40.71361,0.0,Entire home/apt,195,2,5,2019-06-30,1.61,1,7
30146330,Room available in Bushwick!,156237907,Ariadna,Brooklyn,Bushwick,40.69499,0.0,Private room,40,5,1,2018-11-27,0.13,1,250
30146925,Sweet and modern 2BR getaway in Bed-Stuy,34277028,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68633,0.0,Entire home/apt,150,3,15,2019-06-10,2.13,1,77
30147493,NoLIta / Soho 1 bedroom oasis,2743475,Jenny,Manhattan,Nolita,40.72224,0.0,Entire home/apt,165,3,5,2019-02-06,0.74,1,0
30148490,"Beautiful, large Vinegar Hill apartment.",226517382,Caspar,Brooklyn,Navy Yard,40.70159,0.0,Private room,50,6,1,2018-12-20,0.15,1,0
30148548,Cozy Bushwick Room for the holiday season!,198445878,Kevin,Brooklyn,Bushwick,40.70131,0.0,Private room,50,1,0,2019-06-23,0.72,1,0
30150357,"Sun-drenched, airy industrial loft in Brooklyn!",30381245,Cristian,Brooklyn,Bushwick,40.69968,0.0,Private room,85,1,4,2019-07-03,0.61,1,1
30150406,Ditmas Park Affordable Luxury Living-Private Rm,204541838,Diana,Brooklyn,Flatbush,40.64308,0.0,Private room,150,3,2,2019-06-19,0.27,2,364
30150667,Private Room in Manhattan,226531905,Daisuke,Manhattan,Two Bridges,40.71261,0.0,Private room,62,1,7,2019-01-02,0.93,1,58
30152036,1 BEDROOM in Brooklyn,54606969,Daniela,Brooklyn,Fort Greene,40.68412,0.0,Private room,60,7,3,2019-01-06,0.42,1,250
30153101,2BR - Great Deal in the Trendy East Village,855079,Nicholas,Manhattan,East Village,40.72829,0.0,Entire home/apt,92,1,2,2018-12-29,0.29,3,0
30153309,1 Bedroom with Clinton Hill Charm,88777320,Eli,Brooklyn,Clinton Hill,40.68658,0.0,Private room,241,1,2,2019-03-24,0.47,1,139
30153367,Private Room perfect for Tourists,43981373,Celeste,Bronx,Concourse,40.83488,0.0,Private room,45,2,3,2019-06-16,0.57,1,0
30153527,"Spacious Renovated Bright, by Prospect Park",14987061,Vera,Brooklyn,Flatbush,40.6478,0.0,Entire home/apt,125,2,3,2019-06-16,0.4,1,1
30153699,Luxury Apartment (1 Bedroom w/ twin beds),163152195,Zakiyyah,Bronx,Port Morris,40.80747,0.0,Private room,145,1,7,2019-06-23,1.12,1,360
30154053,Your Retreat on the Lower East Side,55299396,Courtney,Manhattan,Chinatown,40.71629,0.0,Private room,275,2,6,2019-06-09,2.28,1,85
30155157,Large room near CUMC....,222749009,Hana,Manhattan,Washington Heights,40.84216,0.0,Private room,50,1,4,2019-06-07,1.02,3,71
30155262,Room on Forest Hills,34508000,Venera,Queens,Rego Park,40.72276,0.0,Private room,40,1,6,2018-12-07,0.79,1,0
30155394,New york Multi-unit building,208235184,Linda,Brooklyn,Greenpoint,40.72305,0.0,Entire home/apt,195,1,0,2019-06-23,0.72,1,12
30155402,Large room near Columbia uni med school,222749009,Hana,Manhattan,Washington Heights,40.84241,0.0,Private room,50,1,3,2019-04-29,0.39,3,180
30155444,Cozy Room with private bathroom in Crown Heigths,226562416,Saireth,Brooklyn,East Flatbush,40.66093,0.0,Private room,69,1,18,2019-06-30,2.48,1,175
30155455,Manhattan apt in the best part of NYC,53887230,Danielle,Manhattan,Washington Heights,40.85042,0.0,Entire home/apt,120,5,1,2019-01-05,0.16,1,231
30157535,New York with a hint of European,226572566,Sophia,Manhattan,Upper East Side,40.77066,0.0,Entire home/apt,140,5,24,2019-06-25,3.35,1,48
30157585,Master bedroom,226574177,Robert,Manhattan,Harlem,40.82894,0.0,Private room,46,1,1,2018-11-21,0.13,1,179
30158061,Beautiful Williamsburg Bedroom by McCarren Park,8189649,Samantha,Brooklyn,Williamsburg,40.71876,0.0,Private room,96,3,0,2019-06-23,0.72,1,0
30158174,SWEET + SUNNY WILLIAMSBURG SANCTUARY,4085985,Kimberly,Brooklyn,Williamsburg,40.71134,0.0,Entire home/apt,200,3,0,2019-06-23,0.72,1,28
30158357,Room in Bushwick Apartment,50755816,Tali,Brooklyn,Bushwick,40.69631,0.0,Private room,37,1,2,2019-02-18,0.34,1,0
30158735,"Spacious 2 Bedroom, LES, Amazing Rooftop",146638424,Sean,Manhattan,East Village,40.72141,0.0,Entire home/apt,134,1,2,2019-02-10,0.27,1,0
30158743,Stay in Lovely 2 BR/1 BA Flatbush Apartment,95114505,Aiesha & Stacy,Brooklyn,East Flatbush,40.64874,0.0,Entire home/apt,150,3,3,2019-06-30,3.0,1,0
30159757,PRIVET ROOM FOR YOUR VACATION NEAR Central Park !!,214137767,Anna,Manhattan,East Harlem,40.78572,0.0,Private room,100,1,13,2019-05-24,1.78,1,270
30160427,Huge & Cozy Studio in the Upper East Side,51366012,Sabrina,Manhattan,Upper East Side,40.76044,0.0,Entire home/apt,189,2,3,2019-07-01,2.43,1,29
30161268,Comfortable Bedroom Astoria,53518745,Fiach,Queens,Astoria,40.76171,0.0,Private room,300,3,2,2019-05-12,0.32,1,54
30169470,LOWER EAST SIDE (private room),1384016,Ignacio,Manhattan,Lower East Side,40.71501,0.0,Private room,95,2,5,2019-06-18,0.71,1,165
30172902,"Cozy 2 Beds in Private Bedroom: NYC ""LES"" Manhattn",226503876,Chi,Manhattan,Lower East Side,40.71284,0.0,Private room,75,5,14,2019-06-28,2.09,2,217
30173614,Ditmas Park Affordable Luxury-Private Room,204541838,Diana,Brooklyn,Flatbush,40.64489,0.0,Private room,65,3,15,2019-06-24,2.05,2,208
30173864,"Charming Apartment in Brooklyn, NY",49589973,Steven,Brooklyn,Fort Greene,40.68665,0.0,Private room,112,5,2,2019-04-15,0.37,1,12
30174660,Room for Temporary Sublet Nov. 21`-28,226684665,Nicholas,Queens,Ridgewood,40.70673,0.0,Private room,40,1,0,2019-06-23,0.72,1,0
30175521,The BEST LOCATION in Brooklyn,100935364,Kira,Brooklyn,Gowanus,40.68234,0.0,Private room,44,2,3,2019-01-06,0.47,2,0
30176919,Cali-Retro Duplex in Historic Greenpoint,6701890,Jenny,Brooklyn,Greenpoint,40.73128,0.0,Private room,95,7,1,2019-04-13,0.34,2,0
30177516,Impressive living in the prime location,21651849,Coco,Manhattan,Upper West Side,40.7723,0.0,Entire home/apt,188,2,12,2019-06-04,1.93,1,0
30178785,Beautiful cozy studio,186701037,Gabriela,Brooklyn,Dyker Heights,40.62877,0.0,Entire home/apt,75,1,0,2019-06-23,0.72,2,0
